Student ID,Gender,Education,Infrastructure,PlacementSupport,FacultySupport,Events,Fees,Sport Facility,DegreeYears,Churn
1345-GKDZZ,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
2014-MKGMH,Female,Poor,Poor,Good,Poor,Good,13000,Good,4,No
5628-FCGYG,Male,Poor,Poor,Poor,Poor,Good,52885,Good,4,No
2560-WBWXF,Male,Good,Good,Good,Good,Good,4000,Good,4,No
0248-IPDFW,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
7978-DKUQH,Female,Poor,Poor,Good,Poor,Poor,13000,Poor,4,No
4335-UPJSI,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
0524-IAVZO,Female,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
2737-YNGYW,Female,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
1784-EZDKJ,Male,Poor,Good,Good,Poor,Good,13000,Good,4,No
9297-FVVDH,Female,Good,Poor,Good,Good,Good,13000,Good,4,No
8007-YYPWD,Female,Good,Good,Good,Good,Good,4000,Good,4,No
7101-HRBLJ,Female,Good,Good,Good,Good,Poor,13000,Good,4,No
5159-YFPKQ,Female,Poor,Poor,Good,Poor,Poor,13000,Poor,4,Yes
6635-CPNUN,Male,Poor,Good,Good,Poor,Good,13000,Poor,4,No
4021-RQSNY,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
5453-YBTWV,Male,Good,Good,Good,Good,Poor,13000,Poor,4,No
5039-LZRQT,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
2931-VUVJN,Female,Good,Good,Good,Good,Good,13000,Poor,4,No
9061-TIHDA,Male,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
8699-ASUFO,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
6418-PIQSP,Female,Good,Poor,Good,Good,Poor,13000,Good,4,No
8220-OCUFY,Female,Good,Poor,Good,Good,Poor,13000,Poor,4,No
3995-WFCSM,Female,Poor,Poor,Good,Poor,Poor,13000,Good,4,No
1895-QTKDO,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
2038-OEQZH,Male,Poor,Poor,Good,Poor,Poor,13000,Good,4,No
1178-PZGAB,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
7927-AUXBZ,Female,Poor,Poor,Poor,Good,Poor,52885,Poor,4,Yes
2626-VEEWG,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
2878-RMWXY,Male,Good,Good,Good,Poor,Good,13000,Good,4,No
1657-DYMBM,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
7311-MQJCH,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
7375-WMVMT,Male,Poor,Good,Good,Good,Poor,13000,Good,4,No
1136-XGEQU,Female,Poor,Good,Good,Good,Good,13000,Good,4,No
2530-FMFXO,Male,Poor,Poor,Good,Good,Good,13000,Good,4,No
6844-DZKRF,Male,Poor,Poor,Poor,Good,Poor,52885,Poor,4,No
4695-WJZUE,Female,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
7619-ODSGN,Male,Good,Poor,Poor,Poor,Good,52885,Poor,4,Yes
5970-GHJAW,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
8879-XUAHX,Male,Good,Good,Good,Good,Good,13000,Good,4,No
3689-MOZGR,Female,Poor,Poor,Poor,Good,Poor,52885,Poor,4,No
4195-PNGZS,Male,Good,Good,Good,Good,Good,4000,Good,4,No
5003-XZWWO,Male,Poor,Good,Good,Good,Good,13000,Good,4,No
3988-RQIXO,Female,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
7622-FWGEW,Male,Good,Good,Good,Good,Poor,13000,Good,4,No
6922-NCEDI,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
2514-GINMM,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
9891-NQDBD,Female,Good,Good,Good,Good,Good,4000,Good,4,No
6131-IUNXN,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
8548-AWOFC,Male,Poor,Poor,Poor,Good,Good,52885,Good,4,No
9798-DRYDS,Female,Poor,Poor,Good,Good,Good,13000,Poor,4,No
8532-UEFWH,Male,Good,Good,Good,Good,Good,4000,Good,4,No
6296-DDOOR,Female,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
7951-VRDVK,Female,Good,Good,Good,Good,Poor,13000,Good,4,No
5931-FLJJF,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
4815-YOSUK,Male,Good,Good,Good,Good,Good,13000,Good,4,No
2659-VXMWZ,Male,Good,Good,Good,Poor,Good,13000,Good,4,Yes
0380-NEAVX,Male,Poor,Good,Good,Poor,Poor,13000,Good,4,No
3207-OYBWH,Male,Poor,Good,Good,Poor,Good,13000,Good,4,Yes
4285-GYRQC,Female,Poor,Poor,Good,Poor,Poor,13000,Poor,4,Yes
7216-EWTRS,Female,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
4365-MSDYN,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
7036-TYDEC,Female,Poor,Poor,Good,Good,Good,13000,Good,4,No
5802-ADBRC,Female,Good,Poor,Good,Poor,Good,13000,Good,4,No
8076-FEZKJ,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
5197-YPYBZ,Female,Good,Good,Good,Good,Good,4000,Good,4,No
8337-MSSXB,Female,Poor,Good,Poor,Poor,Poor,52885,Good,4,Yes
4312-GVYNH,Female,Good,Poor,Good,Good,Poor,13000,Good,4,No
8495-LJDFO,Female,Good,Poor,Good,Good,Good,13000,Good,4,No
0839-JTCUD,Female,Good,Good,Good,Good,Good,13000,Good,4,No
5494-WOZRZ,Female,Good,Poor,Good,Good,Poor,13000,Good,4,No
1302-UHBDD,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
2234-EOFPT,Male,Good,Good,Poor,Good,Poor,52885,Good,4,No
8619-IJNDK,Female,Good,Good,Good,Good,Poor,13000,Poor,4,No
8378-LKJAF,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,No
8182-BJDSI,Female,Poor,Good,Poor,Poor,Good,52885,Good,4,Yes
2528-HFYZX,Male,Poor,Good,Poor,Poor,Poor,52885,Poor,4,Yes
1153-GPoorLC,Male,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
3298-QEICA,Female,Good,Poor,Poor,Good,Poor,52885,Poor,4,No
0788-DXBFY,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
3597-YASZG,Female,Poor,Good,Poor,Good,Good,52885,Good,4,No
3496-LFSZU,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
5242-UOWHD,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
2482-CZGBB,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
6479-SZPLM,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
8097-VBQTZ,Male,Good,Good,Poor,Good,Poor,52885,Poor,4,No
4500-HKANN,Male,Poor,Good,Poor,Good,Good,52885,Poor,4,No
9917-KWRBE,Female,Good,Good,Good,Poor,Good,13000,Poor,4,No
3420-ZDBMA,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
2212-LYASK,Male,Poor,Good,Good,Poor,Poor,13000,Good,4,No
1393-IMKZG,Female,Poor,Poor,Poor,Good,Poor,52885,Good,4,No
8069-RHUXK,Female,Good,Poor,Poor,Good,Poor,52885,Poor,4,No
3398-GCPMU,Female,Good,Good,Good,Good,Good,13000,Good,4,No
2908-WGAXL,Female,Good,Good,Good,Good,Good,4000,Good,4,No
3378-AJRAO,Male,Good,Good,Good,Good,Good,4000,Good,4,No
1013-QCWAM,Female,Poor,Good,Poor,Poor,Good,52885,Good,4,No
0866-QLSIR,Female,Good,Good,Poor,Good,Good,52885,Poor,4,Yes
6050-FFXES,Female,Poor,Poor,Good,Good,Good,13000,Good,4,No
7181-BQYBV,Female,Good,Poor,Good,Poor,Good,13000,Good,4,Yes
0362-RAOQO,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
9554-DFKIC,Male,Good,Poor,Poor,Poor,Good,52885,Poor,4,No
5527-ACHSO,Female,Poor,Poor,Poor,Good,Poor,52885,Good,4,No
0829-DDVLK,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
1399-UBQIU,Male,Poor,Poor,Good,Poor,Poor,13000,Good,4,No
1813-JLKWR,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
0336-PIKEI,Male,Good,Good,Good,Good,Poor,13000,Poor,4,No
7322-OCWHC,Male,Good,Good,Good,Good,Good,13000,Poor,4,No
9537-VHDTA,Female,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
4957-TIALW,Female,Good,Good,Good,Good,Poor,13000,Poor,4,No
2054-PJOCK,Female,Poor,Poor,Good,Good,Good,13000,Good,4,No
9150-HEPMB,Male,Good,Poor,Good,Poor,Poor,13000,Poor,4,No
9030-QGZNL,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
6204-IEUXJ,Female,Poor,Poor,Good,Good,Poor,13000,Poor,4,Yes
3126-WQMGH,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
4529-CKBCL,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
2506-CLAKW,Female,Good,Good,Good,Good,Poor,13000,Good,4,Yes
7176-WRTNX,Male,Good,Good,Good,Good,Good,13000,Good,4,No
1583-IHQZE,Male,Poor,Good,Good,Good,Good,13000,Good,4,Yes
5732-IKGQH,Male,Good,Poor,Good,Good,Poor,13000,Good,4,No
9239-GZHZE,Female,Good,Good,Good,Good,Good,13000,Good,4,No
7205-BAIAD,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
0151-ONTOV,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
4140-MUHUG,Female,Poor,Poor,Good,Poor,Poor,13000,Poor,4,Yes
0093-EXYQL,Female,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
8064-RAVOH,Male,Poor,Poor,Good,Poor,Poor,13000,Poor,4,No
0219-QAERP,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
0320-JDNQG,Male,Good,Poor,Poor,Good,Poor,52885,Good,4,Yes
7180-PISOG,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
9168-INPSZ,Female,Poor,Poor,Good,Good,Good,13000,Good,4,No
3571-RFHAR,Male,Poor,Good,Good,Good,Good,13000,Good,4,Yes
0015-UOCOJ,Female,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
5334-AFQJB,Male,Good,Good,Good,Good,Good,4000,Good,4,No
2754-SDJRD,Female,Poor,Poor,Poor,Good,Good,52885,Good,4,No
9578-VRMNM,Female,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
1587-FKLZB,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
6140-QNRQQ,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
8963-JLGJT,Male,Good,Poor,Good,Poor,Poor,13000,Poor,4,No
4307-KTUMW,Male,Good,Poor,Good,Poor,Good,13000,Good,4,Yes
1465-LNTLJ,Male,Poor,Poor,Good,Good,Poor,13000,Good,4,No
5440-FLBQG,Male,Poor,Good,Good,Good,Good,13000,Good,4,Yes
2135-DQWAQ,Female,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
4056-QHXHZ,Female,Good,Poor,Good,Good,Good,13000,Good,4,No
7470-MCQTK,Female,Poor,Poor,Good,Poor,Poor,13000,Good,4,Yes
7488-MXJIV,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
7401-JIXNM,Female,Good,Good,Good,Good,Good,13000,Good,4,No
9339-FIIJL,Male,Poor,Good,Good,Good,Good,13000,Good,4,No
2027-FECZV,Male,Poor,Good,Good,Poor,Good,13000,Good,4,Yes
2672-DZUOY,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
4706-DGAHW,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
3870-MQAMG,Female,Poor,Good,Good,Good,Good,13000,Good,4,Yes
6670-MFRPK,Male,Poor,Poor,Good,Poor,Good,13000,Poor,4,No
6177-PEVRA,Female,Good,Good,Poor,Poor,Poor,52885,Poor,4,No
4800-CZMPC,Female,Good,Good,Poor,Poor,Good,52885,Good,4,Yes
4813-HQMGZ,Female,Poor,Poor,Poor,Good,Good,52885,Good,4,No
7579-KKLOE,Male,Good,Good,Good,Good,Good,13000,Good,4,No
7377-DMMRI,Male,Good,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
8402-EIVQS,Male,Good,Good,Poor,Poor,Poor,52885,Good,4,No
4947-DSMXK,Male,Poor,Good,Poor,Poor,Good,52885,Good,4,No
7245-NIIWQ,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
0002-ORFBO,Female,Poor,Good,Poor,Good,Poor,52885,Poor,4,No
3324-OIRTO,Male,Good,Good,Good,Poor,Poor,13000,Good,4,No
5414-OFQCB,Male,Poor,Poor,Poor,Good,Good,52885,Poor,4,No
4967-WPNCF,Male,Good,Good,Good,Good,Poor,13000,Good,4,No
8552-OBVRU,Female,Good,Poor,Good,Good,Poor,13000,Good,4,No
8499-BRXTD,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
9154-QDGTH,Male,Poor,Poor,Good,Good,Good,13000,Good,4,No
8197-BFWVU,Female,Good,Good,Good,Good,Good,13000,Good,4,No
2577-GVSIL,Male,Poor,Poor,Poor,Good,Good,52885,Good,4,No
9367-OIUXP,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
6770-UAYGJ,Female,Good,Good,Good,Good,Good,4000,Good,4,No
6463-HHXJR,Female,Good,Good,Good,Poor,Good,13000,Poor,4,No
7928-VJYAB,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
1187-WILMM,Male,Good,Good,Good,Good,Good,13000,Good,4,No
9776-OJUZI,Female,Poor,Good,Good,Poor,Good,13000,Poor,4,No
1306-RPWXZ,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
8949-JTMAY,Female,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
2774-LVQUS,Female,Poor,Poor,Good,Good,Good,13000,Poor,4,Yes
3097-PYWXL,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
2266-SJNAT,Female,Poor,Good,Good,Good,Good,13000,Good,4,No
0869-PAPRP,Female,Poor,Poor,Good,Poor,Poor,13000,Poor,4,No
4238-JSSWH,Female,Poor,Poor,Good,Poor,Good,13000,Good,4,No
2972-YDYUW,Female,Poor,Good,Poor,Good,Good,52885,Good,4,No
1104-FEJAM,Male,Poor,Good,Poor,Poor,Good,52885,Good,4,No
2809-ILCYT,Female,Good,Good,Good,Good,Good,4000,Good,4,No
5499-ECUTN,Female,Good,Poor,Good,Poor,Poor,13000,Poor,4,No
4981-FLTMF,Female,Good,Good,Poor,Good,Good,52885,Poor,4,No
9121-PHQSR,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
3113-IWHLC,Male,Good,Poor,Good,Poor,Poor,13000,Poor,4,No
3211-ILJTT,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
4612-THJBS,Female,Poor,Good,Good,Poor,Good,13000,Good,4,Yes
4277-BWBML,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
4094-NSEDU,Female,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
0234-TEVTT,Female,Good,Poor,Good,Poor,Poor,13000,Good,4,No
4304-TSPVK,Female,Good,Good,Good,Good,Good,13000,Good,4,No
1552-AAGRX,Female,Good,Poor,Poor,Good,Good,52885,Good,4,No
2637-FKFSY,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
9796-MVYXX,Female,Good,Poor,Good,Good,Poor,13000,Poor,4,No
7874-ECPQJ,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
0020-INWCK,Female,Poor,Good,Good,Poor,Good,13000,Good,4,No
7089-RKVSZ,Male,Good,Good,Good,Good,Good,4000,Good,4,No
2683-JXWQQ,Male,Good,Poor,Good,Poor,Poor,13000,Poor,4,No
9548-ZMVTX,Male,Poor,Good,Good,Good,Good,13000,Poor,4,No
8739-XNIKG,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
9755-JHNMN,Female,Good,Good,Good,Good,Poor,13000,Poor,4,No
3981-QSVQI,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
2789-HQBOU,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
9424-CMPOG,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
5067-WJEUN,Male,Good,Good,Poor,Poor,Poor,52885,Poor,4,No
3450-WXOAT,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
9251-WNSOD,Female,Good,Good,Good,Poor,Good,13000,Good,4,No
6974-DAFLI,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
2616-UUTFK,Male,Good,Good,Good,Poor,Good,13000,Poor,4,No
7064-JHXCE,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
5103-MHMHY,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
7989-AWGEH,Male,Good,Poor,Poor,Poor,Poor,52885,Good,4,No
4373-VVHQL,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
4559-UWIHT,Male,Poor,Good,Good,Poor,Good,13000,Poor,4,No
7268-IGMFD,Male,Poor,Poor,Good,Good,Good,13000,Poor,4,No
1846-XWOQN,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
0235-KGSLC,Female,Poor,Poor,Good,Poor,Poor,13000,Poor,4,Yes
6650-BWFRT,Female,Good,Good,Good,Good,Good,13000,Good,4,No
9570-KYEUA,Male,Good,Poor,Good,Good,Good,13000,Good,4,No
6993-YGFJV,Male,Good,Good,Good,Good,Good,13000,Good,4,No
2712-SYWAY,Female,Good,Good,Good,Good,Good,4000,Good,4,No
0730-BGQGF,Male,Good,Good,Good,Good,Good,13000,Good,4,No
5498-IBWPI,Female,Poor,Poor,Poor,Good,Poor,52885,Poor,4,No
9101-NTIXF,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
0013-SMEOE,Female,Good,Good,Good,Good,Poor,13000,Good,4,No
9314-QDMDW,Male,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
9308-ANMVE,Male,Good,Good,Poor,Poor,Poor,52885,Poor,4,No
2884-GBPFB,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
3757-NJYBX,Male,Poor,Good,Good,Poor,Good,13000,Good,4,Yes
3413-DHLPB,Male,Poor,Good,Poor,Good,Good,52885,Good,4,No
7649-PHJVR,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
6114-TCFID,Female,Good,Good,Poor,Good,Poor,52885,Poor,4,No
3787-TRIAL,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
2573-GYRUU,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,No
5156-UMKOW,Female,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
1247-QBVSH,Female,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
6734-GMPVK,Male,Poor,Good,Good,Poor,Good,13000,Good,4,No
9822-OAOVB,Female,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
6161-ERDGD,Male,Good,Poor,Good,Good,Good,13000,Good,4,No
1226-JZNKR,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
7318-EIVKO,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
3771-PZOBW,Male,Poor,Poor,Good,Poor,Good,13000,Poor,4,No
5136-KCKGI,Female,Good,Poor,Good,Poor,Good,13000,Good,4,Yes
8231-BSWXX,Male,Poor,Good,Poor,Poor,Good,52885,Poor,4,No
6486-LHTMA,Female,Poor,Poor,Good,Poor,Good,13000,Poor,4,No
4083-BFNYK,Female,Good,Good,Poor,Poor,Good,52885,Good,4,No
3722-WPXTK,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
7389-KBFIT,Female,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
7176-WIONM,Female,Poor,Poor,Good,Poor,Poor,13000,Good,4,No
5141-ZUVBH,Female,Good,Poor,Good,Good,Poor,13000,Good,4,No
1089-HDMKP,Male,Poor,Good,Poor,Good,Poor,52885,Poor,4,No
7623-HKYRK,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
0310-SUCIN,Female,Good,Good,Good,Good,Poor,13000,Good,4,No
5197-PYEPU,Female,Good,Good,Poor,Poor,Good,52885,Poor,4,No
2929-ERCFZ,Female,Poor,Poor,Good,Poor,Poor,13000,Good,4,Yes
7548-SEPYI,Female,Poor,Good,Poor,Poor,Poor,52885,Good,4,Yes
8835-VSDSE,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
6619-RPLQZ,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
3275-RHRNE,Male,Poor,Good,Good,Good,Poor,13000,Good,4,No
3503-TYDAY,Female,Poor,Good,Poor,Poor,Good,52885,Poor,4,No
6901-GOGZG,Male,Good,Poor,Good,Good,Good,13000,Good,4,No
1623-NLDOT,Female,Poor,Good,Poor,Good,Poor,52885,Poor,4,Yes
7021-XSNYE,Male,Good,Poor,Good,Good,Poor,13000,Good,4,No
9621-OUPYD,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
9898-KZQDZ,Female,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
8982-NHAVY,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,No
4307-KWMXE,Male,Poor,Good,Poor,Good,Poor,52885,Poor,4,No
0141-YEAYS,Female,Poor,Good,Good,Poor,Good,13000,Poor,4,No
2450-ZKEED,Female,Poor,Poor,Good,Good,Poor,13000,Poor,4,No
3694-DELSO,Male,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
3893-JRNFS,Male,Poor,Poor,Good,Poor,Poor,13000,Good,4,No
9603-OAIHC,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
1133-KXCGE,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
5236-PERKL,Female,Good,Good,Good,Poor,Good,13000,Good,4,Yes
0142-GVYSN,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
1049-FYSYG,Female,Poor,Good,Good,Poor,Poor,13000,Poor,4,No
7854-FOKSF,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
2519-FAKOD,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
8406-LNMHF,Male,Good,Good,Good,Poor,Poor,13000,Poor,4,No
1821-BUCWY,Male,Good,Poor,Good,Poor,Poor,13000,Poor,4,No
8263-JQAIK,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
0023-UYUPN,Female,Good,Good,Good,Good,Good,4000,Good,4,No
8314-DPQHL,Male,Good,Poor,Good,Good,Poor,13000,Good,4,No
1465-WCZVT,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
9481-SFCQY,Female,Poor,Poor,Good,Poor,Poor,13000,Poor,4,No
6360-SVNWV,Female,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
0567-GGCAC,Female,Good,Good,Good,Poor,Poor,13000,Poor,4,No
7089-IVVAZ,Female,Good,Poor,Poor,Good,Good,52885,Good,4,Yes
8884-MRNSU,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
2171-UDMFD,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
9050-IKDZA,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
2205-YMZZJ,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
9802-CAQUT,Female,Good,Good,Good,Poor,Good,13000,Good,4,No
1254-IZEYF,Female,Poor,Good,Poor,Poor,Good,52885,Good,4,Yes
0187-WZNAB,Female,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
9492-TOKRI,Female,Poor,Good,Poor,Poor,Good,52885,Poor,4,Yes
1475-VWVDO,Male,Poor,Poor,Good,Poor,Poor,13000,Poor,4,No
9221-OTIVJ,Female,Poor,Good,Good,Poor,Good,13000,Good,4,Yes
1357-MVDOZ,Male,Poor,Poor,Good,Poor,Poor,13000,Poor,4,No
7602-MVRMB,Female,Good,Poor,Good,Good,Good,13000,Good,4,No
3325-FUYCG,Male,Good,Good,Poor,Poor,Good,52885,Good,4,Yes
5908-QMGOE,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
1197-BVMVG,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
5406-KGRMX,Female,Good,Good,Good,Good,Good,4000,Good,4,No
8481-YYXWG,Female,Poor,Good,Poor,Good,Poor,52885,Good,4,Yes
5968-HYJRZ,Male,Good,Good,Good,Good,Good,4000,Good,4,No
5198-EFNBM,Male,Poor,Good,Good,Poor,Poor,13000,Poor,4,No
7516-GMHUV,Male,Good,Poor,Good,Poor,Good,13000,Good,4,No
7140-ADSMJ,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
2230-XTUWL,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
7706-YLMQA,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
2585-KTFRE,Male,Good,Good,Poor,Good,Poor,52885,Good,4,No
7994-UYIVZ,Male,Poor,Poor,Poor,Poor,Good,52885,Good,4,No
2609-IAICY,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
1740-CSDJP,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
7717-BICXI,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
6559-RAKOZ,Male,Poor,Poor,Poor,Good,Good,52885,Good,4,No
2636-OHFMN,Male,Poor,Good,Poor,Poor,Poor,52885,Good,4,Yes
4716-MRVEN,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
2143-LJULT,Female,Good,Good,Good,Good,Good,4000,Good,4,No
1323-OOEPC,Female,Poor,Good,Poor,Poor,Good,52885,Good,4,Yes
3200-MNQTF,Male,Good,Good,Good,Good,Good,13000,Poor,4,No
6164-HXUGH,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
5630-IXDXV,Female,Poor,Good,Good,Poor,Good,13000,Good,4,No
0320-DWVTU,Female,Good,Good,Good,Good,Poor,13000,Good,4,No
9135-MGVPY,Male,Good,Good,Good,Good,Poor,13000,Good,4,No
1212-GLHMD,Male,Good,Poor,Poor,Poor,Poor,52885,Good,4,No
7878-JGDKK,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
1088-AUUZZ,Male,Good,Good,Poor,Good,Good,52885,Good,4,No
0397-GZBBC,Male,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
6614-YWYSC,Male,Good,Good,Good,Good,Good,4000,Good,4,No
9588-OZDMQ,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
7641-EUYET,Male,Good,Good,Good,Poor,Good,13000,Poor,4,Yes
6476-EPYZR,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
9921-ZVRHG,Female,Poor,Poor,Good,Poor,Good,13000,Poor,4,Yes
1174-FGIFN,Female,Poor,Poor,Poor,Good,Good,52885,Good,4,No
6620-HVDUJ,Male,Good,Good,Poor,Good,Poor,52885,Poor,4,No
4701-MLJPN,Male,Poor,Poor,Good,Good,Poor,13000,Poor,4,Yes
1032-MAELW,Female,Good,Good,Good,Good,Good,13000,Good,4,No
7641-TQFHN,Male,Poor,Poor,Poor,Good,Good,52885,Good,4,No
1552-TKMXS,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
9206-GVPEQ,Male,Good,Poor,Poor,Good,Poor,52885,Good,4,Yes
8622-ZLFKO,Female,Poor,Good,Poor,Poor,Good,52885,Good,4,No
