,Fees,DegreeYears,Churn,Gender_Female,Gender_Male,Education_Good,Education_Poor,Infrastructure_Good,Infrastructure_Poor,PlacementSupport_Good,PlacementSupport_Poor,FacultySupport_Good,FacultySupport_Poor,Events_Good,Events_Poor,Sport Facility_Good,Sport Facility_Poor
2120,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2121,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2122,52885,4,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0
2123,52885,4,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
2124,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2125,52885,4,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
2126,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2127,13000,4,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1
2128,13000,4,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
2129,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
2130,52885,4,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1
2131,13000,4,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
2132,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2133,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
2134,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2135,52885,4,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0
2136,52885,4,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
2137,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2138,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
2139,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
2140,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
2141,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2142,13000,4,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0
2143,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0
2144,52885,4,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
2145,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
2146,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2147,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2148,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2149,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
2150,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
2151,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2152,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
2153,13000,4,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
2154,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2155,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
2156,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
2157,13000,4,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
2158,13000,4,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
2159,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2160,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2161,13000,4,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
2162,13000,4,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1
2163,13000,4,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0
2164,13000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
2165,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2166,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
2167,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
2168,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
2169,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
2170,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
2171,13000,4,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0
2172,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
2173,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0
2174,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2175,52885,4,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1
2176,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2177,13000,4,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0
2178,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2179,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2180,13000,4,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
2181,13000,4,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
2182,13000,4,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
2183,52885,4,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
2184,13000,4,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0
2185,52885,4,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1
2186,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2187,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2188,52885,4,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
2189,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2190,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
2191,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
2192,13000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2193,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2194,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2195,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2196,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2197,52885,4,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
2198,13000,4,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1
2199,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2200,52885,4,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
2201,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2202,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2203,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2204,13000,4,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0
2205,13000,4,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
2206,13000,4,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0
2207,13000,4,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
2208,13000,4,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0
2209,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2210,13000,4,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
2211,13000,4,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0
2212,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2213,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2214,52885,4,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
2215,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
2216,13000,4,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
2217,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2218,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
2219,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
2220,52885,4,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0
2221,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
2222,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0
2223,52885,4,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0
2224,52885,4,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
2225,52885,4,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
2226,52885,4,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
2227,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2228,52885,4,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
2229,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2230,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2231,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2232,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2233,52885,4,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
2234,52885,4,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
2235,13000,4,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
2236,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2237,13000,4,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
2238,52885,4,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0
2239,52885,4,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
2240,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2241,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2242,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2243,52885,4,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0
2244,52885,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1
2245,13000,4,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
2246,13000,4,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0
2247,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2248,52885,4,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1
2249,52885,4,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0
2250,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2251,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0
2252,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2253,13000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
2254,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
2255,52885,4,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
2256,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
2257,13000,4,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
2258,13000,4,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
2259,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2260,13000,4,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
2261,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
2262,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
2263,13000,4,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2264,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2265,13000,4,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
2266,13000,4,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
2267,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2268,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2269,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
2270,13000,4,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
2271,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
2272,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
2273,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2274,52885,4,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0
2275,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
2276,13000,4,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
2277,13000,4,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
2278,52885,4,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
2279,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2280,52885,4,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0
2281,13000,4,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0
2282,13000,4,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0
2283,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2284,13000,4,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
2285,13000,4,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0
2286,13000,4,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0
2287,13000,4,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
2288,52885,4,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
2289,13000,4,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
2290,13000,4,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0
2291,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
2292,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2293,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
2294,13000,4,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0
2295,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2296,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2297,13000,4,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0
2298,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1
2299,52885,4,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
2300,52885,4,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0
2301,52885,4,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0
2302,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2303,52885,4,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1
2304,52885,4,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0
2305,52885,4,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0
2306,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
2307,52885,4,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
2308,13000,4,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0
2309,52885,4,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
2310,13000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2311,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
2312,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2313,13000,4,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
2314,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2315,52885,4,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
2316,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2317,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2318,13000,4,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
2319,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
2320,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2321,13000,4,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
2322,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2323,13000,4,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0
2324,13000,4,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1
2325,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2326,13000,4,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
2327,13000,4,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
2328,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
2329,52885,4,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
2330,52885,4,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0
2331,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2332,13000,4,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
2333,52885,4,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1
2334,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
2335,13000,4,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
2336,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2337,13000,4,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0
2338,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2339,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
2340,13000,4,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0
2341,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2342,52885,4,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0
2343,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
2344,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
2345,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2346,13000,4,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
2347,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2348,13000,4,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
2349,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
2350,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
2351,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
2352,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2353,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
2354,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2355,52885,4,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
2356,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2357,13000,4,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
2358,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2359,13000,4,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
2360,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2361,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
2362,52885,4,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0
2363,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2364,13000,4,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1
2365,13000,4,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1
2366,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
2367,13000,4,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
2368,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2369,13000,4,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
2370,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2371,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2372,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2373,52885,4,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
2374,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2375,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2376,52885,4,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
2377,52885,4,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
2378,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
2379,13000,4,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0
2380,52885,4,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
2381,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2382,52885,4,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
2383,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2384,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0
2385,52885,4,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
2386,52885,4,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
2387,13000,4,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
2388,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
2389,13000,4,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
2390,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2391,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
2392,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1
2393,13000,4,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0
2394,52885,4,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
2395,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
2396,52885,4,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0
2397,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
2398,52885,4,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
2399,13000,4,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0
2400,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
2401,52885,4,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
2402,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2403,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2404,52885,4,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
2405,13000,4,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0
2406,52885,4,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
2407,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
2408,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2409,13000,4,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
2410,52885,4,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
2411,13000,4,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
2412,52885,4,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1
2413,13000,4,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
2414,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2415,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
2416,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0
2417,52885,4,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
2418,13000,4,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
2419,13000,4,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
2420,52885,4,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
2421,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0
2422,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2423,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2424,13000,4,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
2425,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2426,13000,4,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1
2427,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
2428,13000,4,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0
2429,13000,4,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1
2430,13000,4,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
2431,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2432,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2433,13000,4,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
2434,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2435,13000,4,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
2436,52885,4,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
2437,13000,4,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
2438,52885,4,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
2439,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2440,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2441,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
2442,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
2443,13000,4,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
2444,52885,4,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0
2445,52885,4,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
2446,52885,4,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1
2447,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
2448,13000,4,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0
2449,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
2450,13000,4,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
2451,52885,4,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0
2452,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
2453,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
2454,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2455,52885,4,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
2456,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2457,13000,4,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1
2458,13000,4,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0
2459,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2460,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2461,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2462,52885,4,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0
2463,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
2464,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
2465,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
2466,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2467,52885,4,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
2468,52885,4,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
2469,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2470,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2471,52885,4,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0
2472,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
2473,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2474,13000,4,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
2475,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2476,13000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
2477,52885,4,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0
2478,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
2479,52885,4,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
2480,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
2481,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
2482,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
2483,13000,4,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
